v1,v2,v3,v4,v5,v6,v7
0.000,0.060,0.015,0.475,0.005,0.030,0.000
0.015,0.005,0.850,0.005,0.000,0.000,0.000
0.010,0.000,0.965,0.000,0.000,0.000,0.000
0.000,0.055,0.015,0.485,0.000,0.030,0.000
0.000,0.000,0.815,0.000,0.000,0.000,0.000
0.005,0.030,0.050,0.430,0.000,0.020,0.005
0.020,0.000,0.030,0.330,0.005,0.000,0.000
0.000,0.055,0.015,0.475,0.005,0.030,0.000
0.060,0.075,0.890,0.065,0.140,0.100,0.115
0.005,0.000,0.910,0.000,0.000,0.000,0.005
0.000,0.000,0.795,0.000,0.000,0.000,0.000
0.050,0.075,0.855,0.085,0.110,0.100,0.110
0.000,0.005,0.885,0.000,0.000,0.000,0.005
0.005,0.020,0.015,0.375,0.000,0.020,0.005
0.005,0.015,0.015,0.365,0.005,0.015,0.000
